# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-10-07 23:20:55 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02336240 S.F. PEACHTREE CREEK JOHNSON RD, NEAR ATLANTA, GA
# -----------------------------------------------------------------------------------
#
# Data provided for site 02336240
#            TS   parameter     Description
#         39623       00065     Gage height, feet
#         39624       00060     Discharge, cubic feet per second
#         39626       00010     Temperature, water, degrees Celsius
#         39627       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#         39628       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#         39629       00400     pH, water, unfiltered, field, standard units
#         39630       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	39623_00065	39623_00065_cd	39624_00060	39624_00060_cd	39626_00010	39626_00010_cd	39627_00095	39627_00095_cd	39628_00300	39628_00300_cd	39629_00400	39629_00400_cd	39630_63680	39630_63680_cd
USGS	02336240	2020-07-02 23:45	EDT	3.60	P	18.1	P	24.2	A	100	A	6.8	A	6.9	A	16.2	A
USGS	02336240	2020-07-03 00:00	EDT	3.59	P	17.6	P	24.2	A	100	A	6.7	A	6.9	A	14.4	A
USGS	02336240	2020-07-03 00:15	EDT	3.60	P	18.1	P	24.1	A	101	A	6.7	A	6.9	A	14.2	A
USGS	02336240	2020-07-03 00:30	EDT	3.62	P	19.1	P	24.1	A	101	A	6.8	A	6.9	A	14.3	A
USGS	02336240	2020-07-03 00:45	EDT	3.67	P	21.9	P	24.1	A	101	A	6.8	A	6.9	A	14.6	A
USGS	02336240	2020-07-03 01:00	EDT	3.70	P	23.7	P	24.0	A	102	A	6.8	A	6.9	A	13.0	A
USGS	02336240	2020-07-03 01:15	EDT	3.72	P	24.9	P	24.0	A	103	A	6.9	A	7.0	A	12.3	A
USGS	02336240	2020-07-03 01:30	EDT	3.72	P	24.9	P	24.0	A	104	A	7.0	A	7.0	A	10.9	A
USGS	02336240	2020-07-03 01:45	EDT	3.72	P	24.9	P	23.9	A	105	A	7.1	A	7.0	A	10.4	A
USGS	02336240	2020-07-03 02:00	EDT	3.71	P	24.3	P	23.9	A	106	A	7.1	A	7.0	A	9.9	A
USGS	02336240	2020-07-03 02:15	EDT	3.71	P	24.3	P	23.9	A	106	A	7.2	A	7.0	A	9.1	A
USGS	02336240	2020-07-03 02:30	EDT	3.70	P	23.7	P	23.8	A	107	A	7.2	A	7.0	A	9.5	A
USGS	02336240	2020-07-03 02:45	EDT	3.69	P	23.1	P	23.8	A	107	A	7.2	A	7.0	A	8.3	A
USGS	02336240	2020-07-03 03:00	EDT	3.68	P	22.5	P	23.8	A	107	A	7.2	A	7.0	A	9.1	A
USGS	02336240	2020-07-03 03:15	EDT	3.68	P	22.5	P	23.8	A	108	A	7.2	A	7.0	A	8.4	A
USGS	02336240	2020-07-03 03:30	EDT	3.67	P	21.9	P	23.8	A	108	A	7.2	A	7.1	A	9.1	A
USGS	02336240	2020-07-03 03:45	EDT	3.67	P	21.9	P	23.8	A	108	A	7.2	A	7.0	A	8.1	A
USGS	02336240	2020-07-03 04:00	EDT	3.66	P	21.3	P	23.8	A	108	A	7.2	A	7.0	A	8.1	A
USGS	02336240	2020-07-03 04:15	EDT	3.66	P	21.3	P	23.7	A	109	A	7.2	A	7.0	A	7.9	A
USGS	02336240	2020-07-03 04:30	EDT	3.65	P	20.8	P	23.7	A	109	A	7.2	A	7.0	A	8.2	A
USGS	02336240	2020-07-03 04:45	EDT	3.64	P	20.2	P	23.7	A	110	A	7.2	A	7.0	A	7.7	A
USGS	02336240	2020-07-03 05:00	EDT	3.64	P	20.2	P	23.7	A	110	A	7.2	A	7.0	A	7.4	A
USGS	02336240	2020-07-03 05:15	EDT	3.64	P	20.2	P	23.7	A	111	A	7.2	A	7.0	A	7.6	A
USGS	02336240	2020-07-03 05:30	EDT	3.63	P	19.7	P	23.7	A	111	A	7.2	A	7.0	A	7.8	A
USGS	02336240	2020-07-03 05:45	EDT	3.63	P	19.7	P	23.6	A	111	A	7.2	A	7.0	A	7.5	A
USGS	02336240	2020-07-03 06:00	EDT	3.62	P	19.1	P	23.6	A	112	A	7.2	A	7.0	A	6.9	A
USGS	02336240	2020-07-03 06:15	EDT	3.62	P	19.1	P	23.6	A	112	A	7.2	A	7.0	A	6.8	A
USGS	02336240	2020-07-03 06:30	EDT	3.62	P	19.1	P	23.6	A	113	A	7.2	A	7.0	A	7.3	A
USGS	02336240	2020-07-03 06:45	EDT	3.61	P	18.6	P	23.5	A	113	A	7.2	A	7.0	A	6.7	A
USGS	02336240	2020-07-03 07:00	EDT	3.61	P	18.6	P	23.5	A	114	A	7.2	A	7.0	A	6.7	A
USGS	02336240	2020-07-03 07:15	EDT	3.61	P	18.6	P	23.5	A	114	A	7.2	A	7.0	A	6.5	A
USGS	02336240	2020-07-03 07:30	EDT	3.61	P	18.6	P	23.5	A	115	A	7.2	A	7.0	A	6.6	A
USGS	02336240	2020-07-03 07:45	EDT	3.60	P	18.1	P	23.4	A	115	A	7.2	A	7.0	A	6.4	A
USGS	02336240	2020-07-03 08:00	EDT	3.60	P	18.1	P	23.4	A	115	A	7.2	A	7.0	A	6.3	A
USGS	02336240	2020-07-03 08:15	EDT	3.60	P	18.1	P	23.4	A	116	A	7.2	A	7.0	A	6.7	A
USGS	02336240	2020-07-03 08:30	EDT	3.60	P	18.1	P	23.4	A	116	A	7.2	A	7.0	A	5.8	A
USGS	02336240	2020-07-03 08:45	EDT	3.60	P	18.1	P	23.4	A	116	A	7.3	A	7.0	A	6.3	A
USGS	02336240	2020-07-03 09:00	EDT	3.60	P	18.1	P	23.4	A	117	A	7.3	A	7.0	A	6.2	A
USGS	02336240	2020-07-03 09:15	EDT	3.59	P	17.6	P	23.4	A	117	A	7.3	A	7.0	A	6.0	A
USGS	02336240	2020-07-03 09:30	EDT	3.59	P	17.6	P	23.5	A	117	A	7.3	A	7.0	A	5.9	A
USGS	02336240	2020-07-03 09:45	EDT	3.59	P	17.6	P	23.5	A	118	A	7.3	A	7.0	A	5.6	A
USGS	02336240	2020-07-03 10:00	EDT	3.59	P	17.6	P	23.5	A	118	A	7.4	A	7.1	A	5.7	A
USGS	02336240	2020-07-03 10:15	EDT	3.58	P	17.1	P	23.6	A	118	A	7.4	A	7.1	A	5.8	A
USGS	02336240	2020-07-03 10:30	EDT	3.58	P	17.1	P	23.7	A	118	A	7.4	A	7.1	A	5.8	A
USGS	02336240	2020-07-03 10:45	EDT	3.58	P	17.1	P	23.8	A	119	A	7.5	A	7.1	A	6.1	A
USGS	02336240	2020-07-03 11:00	EDT	3.58	P	17.1	P	23.9	A	119	A	7.5	A	7.1	A	5.7	A
USGS	02336240	2020-07-03 11:15	EDT	3.58	P	17.1	P	24.0	A	119	A	7.5	A	7.1	A	5.2	A
USGS	02336240	2020-07-03 11:30	EDT	3.58	P	17.1	P	24.1	A	119	A	7.5	A	7.1	A	5.4	A
USGS	02336240	2020-07-03 11:45	EDT	3.57	P	16.6	P	24.2	A	119	A	7.7	A	7.1	A	5.3	A
USGS	02336240	2020-07-03 12:00	EDT	3.57	P	16.6	P	24.4	A	119	A	7.7	A	7.1	A	5.2	A
USGS	02336240	2020-07-03 12:15	EDT	3.57	P	16.6	P	24.5	A	119	A	7.6	A	7.1	A	4.8	A
USGS	02336240	2020-07-03 12:30	EDT	3.57	P	16.6	P	24.7	A	119	A	7.7	A	7.1	A	4.9	A
USGS	02336240	2020-07-03 12:45	EDT	3.57	P	16.6	P	24.9	A	120	A	7.7	A	7.1	A	4.7	A
USGS	02336240	2020-07-03 13:00	EDT	3.57	P	16.6	P	25.1	A	120	A	7.7	A	7.1	A	4.3	A
USGS	02336240	2020-07-03 13:15	EDT	3.56	P	16.2	P	25.3	A	120	A	7.8	A	7.1	A	4.6	A
USGS	02336240	2020-07-03 13:30	EDT	3.56	P	16.2	P	25.5	A	120	A	7.8	A	7.2	A	5.3	A
USGS	02336240	2020-07-03 13:45	EDT	3.56	P	16.2	P	25.7	A	120	A	7.8	A	7.2	A	4.9	A
USGS	02336240	2020-07-03 14:00	EDT	3.56	P	16.2	P	25.8	A	120	A	7.9	A	7.2	A	5.0	A
USGS	02336240	2020-07-03 14:15	EDT	3.56	P	16.2	P	25.8	A	120	A	7.8	A	7.2	A	5.0	A
USGS	02336240	2020-07-03 14:30	EDT	3.56	P	16.2	P	25.8	A	120	A	7.8	A	7.2	A	4.5	A
USGS	02336240	2020-07-03 14:45	EDT	3.56	P	16.2	P	25.8	A	120	A	7.9	A	7.2	A	4.5	A
USGS	02336240	2020-07-03 15:00	EDT	3.56	P	16.2	P	25.9	A	121	A	7.8	A	7.2	A	4.4	A
USGS	02336240	2020-07-03 15:15	EDT	3.55	P	15.7	P	26.1	A	121	A	7.8	A	7.2	A	4.3	A
USGS	02336240	2020-07-03 15:30	EDT	3.56	P	16.2	P	26.2	A	121	A	7.8	A	7.2	A	4.2	A
USGS	02336240	2020-07-03 15:45	EDT	3.55	P	15.7	P	26.4	A	121	A	7.8	A	7.2	A	4.3	A
USGS	02336240	2020-07-03 16:00	EDT	3.55	P	15.7	P	26.4	A	121	A	7.8	A	7.2	A	3.9	A
USGS	02336240	2020-07-03 16:15	EDT	3.55	P	15.7	P	26.4	A	121	A	7.8	A	7.2	A	4.0	A
USGS	02336240	2020-07-03 16:30	EDT	3.55	P	15.7	P	26.4	A	121	A	7.7	A	7.2	A	4.4	A
USGS	02336240	2020-07-03 16:45	EDT	3.55	P	15.7	P	26.4	A	121	A	7.7	A	7.2	A	4.3	A
USGS	02336240	2020-07-03 17:00	EDT	3.54	P	15.3	P	26.3	A	122	A	7.6	A	7.2	A	3.8	A
USGS	02336240	2020-07-03 17:15	EDT	3.55	P	15.7	P	26.3	A	122	A	7.6	A	7.2	A	3.9	A
USGS	02336240	2020-07-03 17:30	EDT	3.54	P	15.3	P	26.3	A	122	A	7.6	A	7.2	A	4.2	A
USGS	02336240	2020-07-03 17:45	EDT	3.54	P	15.3	P	26.2	A	122	A	7.6	A	7.2	A	4.2	A
USGS	02336240	2020-07-03 18:00	EDT	3.54	P	15.3	P	26.2	A	122	A	7.5	A	7.2	A	4.0	A
USGS	02336240	2020-07-03 18:15	EDT	3.54	P	15.3	P	26.1	A	122	A	7.5	A	7.2	A	4.0	A
USGS	02336240	2020-07-03 18:30	EDT	3.54	P	15.3	P	26.0	A	122	A	7.4	A	7.1	A	3.9	A
USGS	02336240	2020-07-03 18:45	EDT	3.54	P	15.3	P	26.0	A	122	A	7.4	A	7.1	A	4.3	A
USGS	02336240	2020-07-03 19:00	EDT	3.54	P	15.3	P	26.0	A	122	A	7.4	A	7.1	A	4.3	A
USGS	02336240	2020-07-03 19:15	EDT	3.54	P	15.3	P	25.9	A	122	A	7.3	A	7.1	A	4.0	A
USGS	02336240	2020-07-03 19:30	EDT	3.53	P	14.8	P	25.9	A	122	A	7.2	A	7.1	A	3.5	A
USGS	02336240	2020-07-03 19:45	EDT	3.53	P	14.8	P	25.8	A	122	A	7.2	A	7.1	A	4.2	A
USGS	02336240	2020-07-03 20:00	EDT	3.53	P	14.8	P	25.8	A	122	A	7.2	A	7.1	A	4.4	A
USGS	02336240	2020-07-03 20:15	EDT	3.53	P	14.8	P	25.7	A	123	A	7.1	A	7.1	A	4.6	A
USGS	02336240	2020-07-03 20:30	EDT	3.53	P	14.8	P	25.7	A	123	A	7.1	A	7.1	A	4.5	A
USGS	02336240	2020-07-03 20:45	EDT	3.53	P	14.8	P	25.6	A	123	A	7.1	A	7.1	A	4.1	A
USGS	02336240	2020-07-03 21:00	EDT	3.53	P	14.8	P	25.6	A	123	A	7.0	A	7.1	A	4.5	A
USGS	02336240	2020-07-03 21:15	EDT	3.53	P	14.8	P	25.5	A	123	A	7.0	A	7.1	A	4.5	A
USGS	02336240	2020-07-03 21:30	EDT	3.53	P	14.8	P	25.4	A	123	A	7.0	A	7.1	A	4.5	A
USGS	02336240	2020-07-03 21:45	EDT	3.53	P	14.8	P	25.4	A	123	A	7.0	A	7.1	A	4.2	A
USGS	02336240	2020-07-03 22:00	EDT	3.53	P	14.8	P	25.3	A	123	A	6.9	A	7.1	A	4.5	A
USGS	02336240	2020-07-03 22:15	EDT	3.53	P	14.8	P	25.2	A	124	A	6.9	A	7.1	A	4.1	A
USGS	02336240	2020-07-03 22:30	EDT	3.53	P	14.8	P	25.2	A	124	A	6.9	A	7.1	A	4.6	A
USGS	02336240	2020-07-03 22:45	EDT	3.53	P	14.8	P	25.1	A	124	A	6.9	A	7.1	A	5.5	A
USGS	02336240	2020-07-03 23:00	EDT	3.53	P	14.8	P	25.0	A	124	A	6.9	A	7.1	A	4.4	A
USGS	02336240	2020-07-03 23:15	EDT	3.53	P	14.8	P	25.0	A	124	A	6.9	A	7.1	A	4.7	A
USGS	02336240	2020-07-03 23:30	EDT	3.53	P	14.8	P	24.9	A	124	A	6.9	A	7.1	A	4.1	A
USGS	02336240	2020-07-03 23:45	EDT	3.53	P	14.8	P	24.9	A	124	A	6.9	A	7.1	A	4.3	A
USGS	02336240	2020-07-04 00:00	EDT	3.52	P	14.4	P	24.8	A	124	A	6.8	A	7.1	A	4.5	A
USGS	02336240	2020-07-04 00:15	EDT	3.52	P	14.4	P	24.8	A	124	A	6.8	A	7.1	A	4.6	A
USGS	02336240	2020-07-04 00:30	EDT	3.52	P	14.4	P	24.7	A	124	A	6.9	A	7.1	A	4.5	A
USGS	02336240	2020-07-04 00:45	EDT	3.52	P	14.4	P	24.7	A	124	A	6.8	A	7.1	A	4.6	A
USGS	02336240	2020-07-04 01:00	EDT	3.52	P	14.4	P	24.6	A	124	A	6.9	A	7.1	A	4.5	A
USGS	02336240	2020-07-04 01:15	EDT	3.51	P	14.0	P	24.6	A	124	A	6.9	A	7.1	A	4.7	A
USGS	02336240	2020-07-04 01:30	EDT	3.51	P	14.0	P	24.6	A	124	A	6.9	A	7.1	A	4.3	A
USGS	02336240	2020-07-04 01:45	EDT	3.51	P	14.0	P	24.5	A	124	A	6.8	A	7.1	A	4.2	A
USGS	02336240	2020-07-04 02:00	EDT	3.51	P	14.0	P	24.5	A	124	A	6.9	A	7.1	A	4.3	A
USGS	02336240	2020-07-04 02:15	EDT	3.51	P	14.0	P	24.4	A	124	A	6.8	A	7.1	A	3.8	A
USGS	02336240	2020-07-04 02:30	EDT	3.51	P	14.0	P	24.4	A	125	A	6.8	A	7.1	A	3.9	A
USGS	02336240	2020-07-04 02:45	EDT	3.51	P	14.0	P	24.4	A	125	A	6.9	A	7.1	A	4.2	A
USGS	02336240	2020-07-04 03:00	EDT	3.51	P	14.0	P	24.3	A	125	A	6.9	A	7.1	A	4.4	A
USGS	02336240	2020-07-04 03:15	EDT	3.51	P	14.0	P	24.3	A	125	A	6.9	A	7.1	A	4.2	A
USGS	02336240	2020-07-04 03:30	EDT	3.51	P	14.0	P	24.3	A	125	A	6.8	A	7.1	A	4.2	A
USGS	02336240	2020-07-04 03:45	EDT	3.51	P	14.0	P	24.2	A	125	A	6.8	A	7.1	A	3.9	A
USGS	02336240	2020-07-04 04:00	EDT	3.51	P	14.0	P	24.2	A	125	A	6.9	A	7.1	A	4.1	A
USGS	02336240	2020-07-04 04:15	EDT	3.51	P	14.0	P	24.2	A	126	A	6.9	A	7.1	A	4.4	A
USGS	02336240	2020-07-04 04:30	EDT	3.51	P	14.0	P	24.2	A	126	A	6.9	A	7.1	A	4.1	A
USGS	02336240	2020-07-04 04:45	EDT	3.51	P	14.0	P	24.1	A	126	A	7.0	A	7.1	A	4.1	A
USGS	02336240	2020-07-04 05:00	EDT	3.51	P	14.0	P	24.1	A	126	A	6.9	A	7.1	A	4.3	A
USGS	02336240	2020-07-04 05:15	EDT	3.51	P	14.0	P	24.1	A	126	A	6.8	A	7.1	A	4.1	A
USGS	02336240	2020-07-04 05:30	EDT	3.51	P	14.0	P	24.0	A	127	A	6.9	A	7.1	A	4.2	A
USGS	02336240	2020-07-04 05:45	EDT	3.51	P	14.0	P	24.0	A	127	A	6.9	A	7.1	A	4.0	A
USGS	02336240	2020-07-04 06:00	EDT	3.51	P	14.0	P	24.0	A	127	A	6.8	A	7.1	A	3.8	A
USGS	02336240	2020-07-04 06:15	EDT	3.51	P	14.0	P	24.0	A	127	A	6.9	A	7.1	A	3.9	A
USGS	02336240	2020-07-04 06:30	EDT	3.51	P	14.0	P	23.9	A	127	A	6.9	A	7.1	A	4.0	A
USGS	02336240	2020-07-04 06:45	EDT	3.51	P	14.0	P	23.9	A	128	A	6.9	A	7.1	A	4.9	A
USGS	02336240	2020-07-04 07:00	EDT	3.51	P	14.0	P	23.9	A	128	A	6.9	A	7.1	A	4.1	A
USGS	02336240	2020-07-04 07:15	EDT	3.51	P	14.0	P	23.8	A	128	A	6.9	A	7.1	A	4.0	A
USGS	02336240	2020-07-04 07:30	EDT	3.51	P	14.0	P	23.8	A	128	A	6.9	A	7.1	A	4.1	A
USGS	02336240	2020-07-04 07:45	EDT	3.51	P	14.0	P	23.8	A	128	A	6.9	A	7.1	A	4.5	A
USGS	02336240	2020-07-04 08:00	EDT	3.51	P	14.0	P	23.8	A	128	A	6.9	A	7.1	A	4.1	A
USGS	02336240	2020-07-04 08:15	EDT	3.51	P	14.0	P	23.8	A	128	A	7.0	A	7.1	A	4.2	A
USGS	02336240	2020-07-04 08:30	EDT	3.51	P	14.0	P	23.8	A	128	A	7.0	A	7.1	A	4.3	A
USGS	02336240	2020-07-04 08:45	EDT	3.51	P	14.0	P	23.8	A	129	A	7.0	A	7.1	A	3.9	A
USGS	02336240	2020-07-04 09:00	EDT	3.51	P	14.0	P	23.8	A	129	A	7.0	A	7.1	A	4.1	A
USGS	02336240	2020-07-04 09:15	EDT	3.51	P	14.0	P	23.8	A	129	A	7.0	A	7.1	A	4.2	A
USGS	02336240	2020-07-04 09:30	EDT	3.51	P	14.0	P	23.8	A	129	A	7.0	A	7.1	A	4.2	A
USGS	02336240	2020-07-04 09:45	EDT	3.51	P	14.0	P	23.9	A	129	A	7.1	A	7.1	A	4.2	A
USGS	02336240	2020-07-04 10:00	EDT	3.52	P	14.4	P	24.0	A	129	A	7.1	A	7.1	A	4.2	A
USGS	02336240	2020-07-04 10:15	EDT	3.52	P	14.4	P	24.0	A	129	A	7.2	A	7.1	A	4.2	A
USGS	02336240	2020-07-04 10:30	EDT	3.51	P	14.0	P	24.1	A	130	A	7.2	A	7.1	A	4.3	A
USGS	02336240	2020-07-04 10:45	EDT	3.51	P	14.0	P	24.2	A	130	A	7.2	A	7.1	A	4.0	A
USGS	02336240	2020-07-04 11:00	EDT	3.51	P	14.0	P	24.3	A	130	A	7.2	A	7.1	A	3.5	A
USGS	02336240	2020-07-04 11:15	EDT	3.51	P	14.0	P	24.5	A	130	A	7.3	A	7.1	A	3.9	A
USGS	02336240	2020-07-04 11:30	EDT	3.51	P	14.0	P	24.6	A	130	A	7.3	A	7.1	A	3.6	A
USGS	02336240	2020-07-04 11:45	EDT	3.51	P	14.0	P	24.8	A	131	A	7.4	A	7.2	A	3.8	A
USGS	02336240	2020-07-04 12:00	EDT	3.51	P	14.0	P	24.9	A	131	A	7.4	A	7.2	A	3.4	A
USGS	02336240	2020-07-04 12:15	EDT	3.51	P	14.0	P	25.1	A	131	A	7.4	A	7.2	A	3.4	A
USGS	02336240	2020-07-04 12:30	EDT	3.51	P	14.0	P	25.3	A	131	A	7.4	A	7.2	A	3.8	A
USGS	02336240	2020-07-04 12:45	EDT	3.51	P	14.0	P	25.4	A	131	A	7.5	A	7.2	A	3.9	A
USGS	02336240	2020-07-04 13:00	EDT	3.51	P	14.0	P	25.5	A	131	A	7.6	A	7.2	A	3.7	A
USGS	02336240	2020-07-04 13:15	EDT	3.51	P	14.0	P	25.6	A	132	A	7.6	A	7.2	A	4.4	A
USGS	02336240	2020-07-04 13:30	EDT	3.51	P	14.0	P	25.6	A	132	A	7.6	A	7.2	A	3.6	A
USGS	02336240	2020-07-04 13:45	EDT	3.51	P	14.0	P	25.7	A	132	A	7.6	A	7.2	A	3.9	A
USGS	02336240	2020-07-04 14:00	EDT	3.51	P	14.0	P	25.7	A	132	A	7.6	A	7.2	A	4.0	A
USGS	02336240	2020-07-04 14:15	EDT	3.62	P	19.1	P	26.1	A	111	A	7.6	A	7.2	A	15.8	A
USGS	02336240	2020-07-04 14:30	EDT	3.59	P	17.6	P	25.8	A	107	A	7.7	A	7.3	A	24.6	A
USGS	02336240	2020-07-04 14:45	EDT	3.77	P	28.2	P	25.3	A	126	A	7.6	A	7.2	A	11.7	A
USGS	02336240	2020-07-04 15:00	EDT	4.09	P	57.0	P	25.0	A	135	A	7.6	A	7.2	A	23.6	A
USGS	02336240	2020-07-04 15:15	EDT	4.28	P	81.4	P	25.2	A	100	A	7.5	A	7.0	A	121	A
USGS	02336240	2020-07-04 15:30	EDT	4.03	P	50.5	P	25.8	A	74	A	7.5	A	7.1	A	83.7	A
USGS	02336240	2020-07-04 15:45	EDT	3.87	P	35.7	P	25.9	A	72	A	7.4	A	7.1	A	76.4	A
USGS	02336240	2020-07-04 16:00	EDT	3.81	P	31.1	P	25.9	A	73	A	7.3	A	7.1	A	74.8	A
USGS	02336240	2020-07-04 16:15	EDT	3.75	P	26.9	P	25.8	A	74	A	7.2	A	7.1	A	39.1	A
USGS	02336240	2020-07-04 16:30	EDT	3.71	P	24.3	P	25.8	A	78	A	7.2	A	7.0	A	45.7	A
USGS	02336240	2020-07-04 16:45	EDT	3.69	P	23.1	P	25.8	A	87	A	7.2	A	7.1	A	31.3	A
USGS	02336240	2020-07-04 17:00	EDT	3.73	P	25.6	P	25.8	A	97	A	7.2	A	7.1	A	21.8	A
USGS	02336240	2020-07-04 17:15	EDT	3.76	P	27.5	P	25.7	A	109	A	7.2	A	7.1	A	24.2	A
USGS	02336240	2020-07-04 17:30	EDT	3.75	P	26.9	P	25.5	A	119	A	7.2	A	7.1	A	17.0	A
USGS	02336240	2020-07-04 17:45	EDT	3.73	P	25.6	P	25.4	A	126	A	7.3	A	7.1	A	16.6	A
USGS	02336240	2020-07-04 18:00	EDT	3.71	P	24.3	P	25.3	A	131	A	7.3	A	7.2	A	14.9	A
USGS	02336240	2020-07-04 18:15	EDT	3.69	P	23.1	P	25.3	A	133	A	7.3	A	7.2	A	14.1	A
USGS	02336240	2020-07-04 18:30	EDT	3.68	P	22.5	P	25.3	A	133	A	7.2	A	7.2	A		
USGS	02336240	2020-07-04 18:45	EDT	3.66	P	21.3	P	25.4	A	131	A	7.2	A	7.2	A	12.2	A
USGS	02336240	2020-07-04 19:00	EDT	3.65	P	20.8	P	25.4	A	129	A	7.1	A	7.2	A	11.8	A
USGS	02336240	2020-07-04 19:15	EDT	3.64	P	20.2	P	25.4	A	127	A	7.1	A	7.2	A	12.4	A
USGS	02336240	2020-07-04 19:30	EDT	3.63	P	19.7	P	25.5	A	126	A	7.0	A	7.1	A	11.8	A
USGS	02336240	2020-07-04 19:45	EDT	3.63	P	19.7	P	25.5	A	126	A	7.0	A	7.1	A	10.9	A
USGS	02336240	2020-07-04 20:00	EDT	3.62	P	19.1	P	25.5	A	126	A	6.9	A	7.1	A	10.0	A
USGS	02336240	2020-07-04 20:15	EDT	3.62	P	19.1	P	25.5	A	126	A	6.9	A	7.1	A	10.5	A
USGS	02336240	2020-07-04 20:30	EDT	3.61	P	18.6	P	25.5	A	127	A	6.9	A	7.1	A	10.1	A
USGS	02336240	2020-07-04 20:45	EDT	3.60	P	18.1	P	25.5	A	127	A	6.9	A	7.1	A	9.1	A
USGS	02336240	2020-07-04 21:00	EDT	3.60	P	18.1	P	25.4	A	127	A	6.9	A	7.1	A	8.2	A
USGS	02336240	2020-07-04 21:15	EDT	3.59	P	17.6	P	25.4	A	128	A	6.9	A	7.1	A	7.9	A
USGS	02336240	2020-07-04 21:30	EDT	3.59	P	17.6	P	25.3	A	128	A	6.9	A	7.1	A	8.3	A
USGS	02336240	2020-07-04 21:45	EDT	3.58	P	17.1	P	25.3	A	128	A	6.9	A	7.1	A	7.5	A
USGS	02336240	2020-07-04 22:00	EDT	3.57	P	16.6	P	25.2	A	129	A	6.9	A	7.1	A	6.7	A
USGS	02336240	2020-07-04 22:15	EDT	3.57	P	16.6	P	25.2	A	129	A	6.8	A	7.1	A	6.6	A
USGS	02336240	2020-07-04 22:30	EDT	3.56	P	16.2	P	25.1	A	129	A	6.8	A	7.1	A	6.9	A
USGS	02336240	2020-07-04 22:45	EDT	3.56	P	16.2	P	25.0	A	129	A	6.8	A	7.1	A	6.4	A
USGS	02336240	2020-07-04 23:00	EDT	3.56	P	16.2	P	25.0	A	129	A	6.8	A	7.1	A	6.6	A
USGS	02336240	2020-07-04 23:15	EDT	3.55	P	15.7	P	24.9	A	129	A	6.8	A	7.1	A	6.3	A
USGS	02336240	2020-07-04 23:30	EDT	3.55	P	15.7	P	24.9	A	129	A	6.8	A	7.1	A	6.4	A
USGS	02336240	2020-07-04 23:45	EDT	3.54	P	15.3	P	24.8	A	129	A	6.8	A	7.1	A	6.3	A
USGS	02336240	2020-07-05 00:00	EDT	3.54	P	15.3	P	24.8	A	129	A	6.8	A	7.1	A	6.8	A
USGS	02336240	2020-07-05 00:15	EDT	3.54	P	15.3	P	24.7	A	129	A	6.8	A	7.1	A	6.4	A
USGS	02336240	2020-07-05 00:30	EDT	3.53	P	14.8	P	24.7	A	129	A	6.8	A	7.1	A	6.8	A
USGS	02336240	2020-07-05 00:45	EDT	3.53	P	14.8	P	24.7	A	129	A	6.8	A	7.1	A	6.5	A
USGS	02336240	2020-07-05 01:00	EDT	3.53	P	14.8	P	24.6	A	129	A	6.8	A	7.1	A	6.7	A
USGS	02336240	2020-07-05 01:15	EDT	3.53	P	14.8	P	24.6	A	129	A	6.7	A	7.1	A	6.4	A
USGS	02336240	2020-07-05 01:30	EDT	3.53	P	14.8	P	24.6	A	129	A	6.8	A	7.1	A	6.8	A
USGS	02336240	2020-07-05 01:45	EDT	3.52	P	14.4	P	24.5	A	129	A	6.8	A	7.1	A	6.1	A
USGS	02336240	2020-07-05 02:00	EDT	3.52	P	14.4	P	24.5	A	129	A	6.7	A	7.1	A	5.8	A
USGS	02336240	2020-07-05 02:15	EDT	3.52	P	14.4	P	24.5	A	129	A	6.7	A	7.1	A	6.0	A
USGS	02336240	2020-07-05 02:30	EDT	3.52	P	14.4	P	24.4	A	128	A	6.8	A	7.1	A	5.7	A
USGS	02336240	2020-07-05 02:45	EDT	3.52	P	14.4	P	24.4	A	128	A	6.7	A	7.1	A	5.6	A
USGS	02336240	2020-07-05 03:00	EDT	3.52	P	14.4	P	24.4	A	128	A	6.8	A	7.1	A	5.4	A
USGS	02336240	2020-07-05 03:15	EDT	3.52	P	14.4	P	24.4	A	128	A	6.7	A	7.1	A	5.5	A
USGS	02336240	2020-07-05 03:30	EDT	3.52	P	14.4	P	24.4	A	128	A	6.7	A	7.1	A	5.5	A
